(0,-0)	 	(0,0)
(0,-0)	 	(0,0)

 
(2.63164e-32,-1.20344e-33)	 	(2.63164e-32,1.20344e-33)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-1.6158e-32,-2.70118e-32)	 	(-1.6158e-32,2.70118e-32)
(2.55889e-32,-1.12591e-31)	 	(2.55889e-32,1.12591e-31)
(5.62955e-32,-5.75749e-32)	 	(5.62955e-32,5.75749e-32)
(5.62955e-32,5.11777e-32)	 	(5.62955e-32,-5.11777e-32)
(3.61305e-32,-1.74828e-33)	 	(3.61305e-32,1.74828e-33)
(-7.91655e-32,-6.26927e-32)	 	(-7.91655e-32,6.26927e-32)
(5.5016e-32,-4.60599e-32)	 	(5.5016e-32,4.60599e-32)
(1.07473e-31,-1.43298e-31)	 	(1.07473e-31,1.43298e-31)
(1.77184e-32,3.26847e-32)	 	(1.77184e-32,-3.26847e-32)
(2.04711e-31,1.68886e-31)	 	(2.04711e-31,-1.68886e-31)
(-1.22826e-31,1.79122e-31)	 	(-1.22826e-31,-1.79122e-31)
(-6.36996e-17,-9.90872e-17)	 	(-6.36996e-17,9.90872e-17)
(3.14972e-32,2.9742e-33)	 	(3.14972e-32,-2.9742e-33)
(-7.6266e-17,1.21826e-17)	 	(-7.6266e-17,-1.21826e-17)
(1.64511e-16,3.52429e-17)	 	(1.64511e-16,-3.52429e-17)
(-7.04752e-17,6.83924e-17)	 	(-7.04752e-17,-6.83924e-17)
(1.16957e-32,2.21074e-32)	 	(1.16957e-32,-2.21074e-32)
(-4.43898e-17,-7.93018e-18)	 	(-4.43898e-17,7.93018e-18)
(1.02284e-16,-5.28323e-16)	 	(1.02284e-16,5.28323e-16)
(-1.20634e-16,-8.02601e-16)	 	(-1.20634e-16,8.02601e-16)
(-1.96569e-32,-3.53772e-33)	 	(-1.96569e-32,3.53772e-33)
(-0.189199,-0.0488919)	 	(-0.189199,0.0488919)
(-0.136416,0.176296)	 	(-0.136416,-0.176296)
(-0.0117892,-0.801897)	 	(-0.0117892,0.801897)
(1.68507e-32,2.85783e-32)	 	(1.68507e-32,-2.85783e-32)
(0.175439,-0.218127)	 	(0.175439,0.218127)
(0.235538,-0.367573)	 	(0.235538,0.367573)
(-1.85115e-16,-2.15834e-16)	 	(-1.85115e-16,2.15834e-16)
(-2.4996e-32,6.03336e-33)	 	(-2.4996e-32,-6.03336e-33)
(-4.76066e-17,4.65048e-17)	 	(-4.76066e-17,-4.65048e-17)
(1.22408e-17,4.76828e-17)	 	(1.22408e-17,-4.76828e-17)
(1.24042e-19,3.12352e-19)	 	(1.24042e-19,-3.12352e-19)
(-3.72544e-32,-7.94769e-34)	 	(-3.72544e-32,7.94769e-34)
(3.27534e-84,5.03559e-85)	 	(3.27534e-84,-5.03559e-85)
(2.42302e-118,4.1785e-118)	 	(2.42302e-118,-4.1785e-118)
(1.02375e-169,-3.66919e-170)	 	(1.02375e-169,3.66919e-170)
(-1.15569e-32,-3.27499e-32)	 	(-1.15569e-32,3.27499e-32)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-1.19293e-32,-2.42132e-32)	 	(-1.19293e-32,2.42132e-32)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)

 
(5.0057e-33,-5.70166e-33)	 	(5.0057e-33,5.70166e-33)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-8.8324e-33,-2.04111e-33)	 	(-8.8324e-33,2.04111e-33)
(-3.14054e-32,2.56954e-32)	 	(-3.14054e-32,-2.56954e-32)
(9.56438e-32,1.1777e-32)	 	(9.56438e-32,-1.1777e-32)
(-2.71229e-32,-1.32759e-31)	 	(-2.71229e-32,1.32759e-31)
(6.85252e-33,-7.84714e-33)	 	(6.85252e-33,7.84714e-33)
(-1.07064e-32,4.78219e-32)	 	(-1.07064e-32,-4.78219e-32)
(3.14054e-32,2.56954e-32)	 	(3.14054e-32,-2.56954e-32)
(8.85062e-32,-7.4231e-32)	 	(8.85062e-32,7.4231e-32)
(1.03213e-32,2.85017e-33)	 	(1.03213e-32,-2.85017e-33)
(-2.28403e-31,-9.67144e-32)	 	(-2.28403e-31,9.67144e-32)
(1.14202e-32,3.28329e-32)	 	(1.14202e-32,-3.28329e-32)
(-3.3284e-17,-6.56863e-18)	 	(-3.3284e-17,6.56863e-18)
(6.90727e-33,-5.94251e-33)	 	(6.90727e-33,5.94251e-33)
(-2.40329e-17,-4.91872e-17)	 	(-2.40329e-17,4.91872e-17)
(1.17787e-17,7.12378e-17)	 	(1.17787e-17,-7.12378e-17)
(-2.88352e-17,4.41909e-17)	 	(-2.88352e-17,-4.41909e-17)
(6.9235e-33,1.98775e-33)	 	(6.9235e-33,-1.98775e-33)
(-3.0503e-17,2.14517e-17)	 	(-3.0503e-17,-2.14517e-17)
(7.2439e-17,-1.80878e-16)	 	(7.2439e-17,1.80878e-16)
(1.59046e-16,-4.70153e-16)	 	(1.59046e-16,4.70153e-16)
(-4.65968e-33,3.37281e-33)	 	(-4.65968e-33,-3.37281e-33)
(0.0471835,-0.130112)	 	(0.0471835,0.130112)
(-0.014702,-0.0895171)	 	(-0.014702,0.0895171)
(-0.161413,0.28267)	 	(-0.161413,-0.28267)
(9.29583e-33,2.2102e-33)	 	(9.29583e-33,-2.2102e-33)
(0.522619,-0.336561)	 	(0.522619,0.336561)
(0.18015,-0.669179)	 	(0.18015,0.669179)
(-5.8888e-16,-7.78382e-16)	 	(-5.8888e-16,7.78382e-16)
(-3.73968e-33,6.39218e-33)	 	(-3.73968e-33,-6.39218e-33)
(1.53267e-15,2.04552e-16)	 	(1.53267e-15,-2.04552e-16)
(-6.87389e-16,-8.51935e-17)	 	(-6.87389e-16,8.51935e-17)
(5.91599e-17,-3.54713e-17)	 	(5.91599e-17,3.54713e-17)
(-7.6047e-33,7.57251e-33)	 	(-7.6047e-33,-7.57251e-33)
(3.41682e-83,-6.58999e-82)	 	(3.41682e-83,6.58999e-82)
(7.79322e-116,-5.63738e-116)	 	(7.79322e-116,5.63738e-116)
(-9.31976e-168,-1.95477e-167)	 	(-9.31976e-168,1.95477e-167)
(-9.10435e-33,-4.14187e-33)	 	(-9.10435e-33,4.14187e-33)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-7.40714e-33,-2.35978e-33)	 	(-7.40714e-33,2.35978e-33)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)

 
(1.34247e-32,2.26181e-33)	 	(1.34247e-32,-2.26181e-33)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-5.21647e-33,-1.54066e-32)	 	(-5.21647e-33,1.54066e-32)
(3.89233e-33,-0)	 	(3.89233e-33,0)
(5.54658e-32,2.43271e-32)	 	(5.54658e-32,-2.43271e-32)
(-1.62992e-32,-9.3416e-32)	 	(-1.62992e-32,9.3416e-32)
(1.84416e-32,3.05678e-33)	 	(1.84416e-32,-3.05678e-33)
(-2.40838e-32,-4.0383e-32)	 	(-2.40838e-32,4.0383e-32)
(1.11418e-31,6.22774e-32)	 	(1.11418e-31,-6.22774e-32)
(2.36459e-31,-1.55693e-32)	 	(2.36459e-31,1.55693e-32)
(5.38609e-33,1.84424e-32)	 	(5.38609e-33,-1.84424e-32)
(-6.22774e-32,1.08985e-31)	 	(-6.22774e-32,-1.08985e-31)
(-1.32339e-31,8.1739e-32)	 	(-1.32339e-31,-8.1739e-32)
(-2.1372e-17,-5.69989e-17)	 	(-2.1372e-17,5.69989e-17)
(1.55861e-32,4.93704e-33)	 	(1.55861e-32,-4.93704e-33)
(-8.35432e-17,-1.33652e-16)	 	(-8.35432e-17,1.33652e-16)
(-1.10075e-16,1.5039e-16)	 	(-1.10075e-16,-1.5039e-16)
(-6.77309e-17,7.65428e-17)	 	(-6.77309e-17,-7.65428e-17)
(3.49719e-33,1.24427e-32)	 	(3.49719e-33,-1.24427e-32)
(3.34701e-17,1.20963e-16)	 	(3.34701e-17,-1.20963e-16)
(3.81235e-16,-3.02756e-16)	 	(3.81235e-16,3.02756e-16)
(4.38509e-16,-6.39548e-16)	 	(4.38509e-16,6.39548e-16)
(-9.54366e-33,-3.93055e-33)	 	(-9.54366e-33,3.93055e-33)
(8.23887e-16,1.75295e-17)	 	(8.23887e-16,-1.75295e-17)
(7.62534e-16,-9.55359e-16)	 	(7.62534e-16,9.55359e-16)
(-3.01508e-15,2.05972e-16)	 	(-3.01508e-15,-2.05972e-16)
(5.39555e-33,1.62735e-32)	 	(5.39555e-33,-1.62735e-32)
(4.52262e-15,3.43579e-15)	 	(4.52262e-15,-3.43579e-15)
(-0.694284,-0.707914)	 	(-0.694284,0.707914)
(-0.0229711,-0.0271544)	 	(-0.0229711,0.0271544)
(-1.32844e-32,3.2195e-34)	 	(-1.32844e-32,-3.2195e-34)
(-0.0694967,-0.0882979)	 	(-0.0694967,0.0882979)
(0.00526585,0.0530642)	 	(0.00526585,-0.0530642)
(0.00712359,-0.00652449)	 	(0.00712359,0.00652449)
(-1.87319e-32,-4.46392e-33)	 	(-1.87319e-32,4.46392e-33)
(-6.40307e-20,-4.95199e-20)	 	(-6.40307e-20,4.95199e-20)
(6.60387e-22,-1.3004e-21)	 	(6.60387e-22,1.3004e-21)
(-4.5288e-26,-6.03801e-26)	 	(-4.5288e-26,6.03801e-26)
(-2.26656e-33,-1.78034e-32)	 	(-2.26656e-33,1.78034e-32)
(1.41898e-76,6.02418e-77)	 	(1.41898e-76,-6.02418e-77)
(-1.06105e-115,2.53122e-116)	 	(-1.06105e-115,-2.53122e-116)
(-8.70321e-198,7.60259e-198)	 	(-8.70321e-198,-7.60259e-198)
(-3.38558e-33,-1.35318e-32)	 	(-3.38558e-33,1.35318e-32)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)

 
(-1.95836e-33,1.7249e-33)	 	(-1.95836e-33,-1.7249e-33)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(2.92328e-33,1.08471e-33)	 	(2.92328e-33,-1.08471e-33)
(9.68134e-34,-0)	 	(9.68134e-34,0)
(-7.74507e-33,2.46067e-33)	 	(-7.74507e-33,-2.46067e-33)
(8.39049e-33,1.0004e-32)	 	(8.39049e-33,-1.0004e-32)
(-2.68273e-33,2.37558e-33)	 	(-2.68273e-33,-2.37558e-33)
(8.39049e-33,1.93627e-33)	 	(8.39049e-33,-1.93627e-33)
(-2.12989e-32,6.45422e-33)	 	(-2.12989e-32,-6.45422e-33)
(-1.80718e-32,3.74345e-32)	 	(-1.80718e-32,-3.74345e-32)
(-3.39561e-33,-1.42619e-33)	 	(-3.39561e-33,1.42619e-33)
(-1.54901e-32,-2.71077e-32)	 	(-1.54901e-32,2.71077e-32)
(0,-3.25938e-32)	 	(0,3.25938e-32)
(1.10655e-17,3.70451e-18)	 	(1.10655e-17,-3.70451e-18)
(-2.61764e-33,1.72344e-33)	 	(-2.61764e-33,-1.72344e-33)
(2.99849e-17,3.71073e-18)	 	(2.99849e-17,-3.71073e-18)
(-9.08698e-18,-3.45508e-17)	 	(-9.08698e-18,3.45508e-17)
(-3.2107e-18,-1.93275e-17)	 	(-3.2107e-18,1.93275e-17)
(-2.27443e-33,-9.82562e-34)	 	(-2.27443e-33,9.82562e-34)
(-2.20474e-17,-9.63077e-18)	 	(-2.20474e-17,9.63077e-18)
(-9.913e-19,9.33163e-17)	 	(-9.913e-19,-9.33163e-17)
(4.22183e-17,1.42526e-16)	 	(4.22183e-17,-1.42526e-16)
(1.73791e-33,-9.45667e-34)	 	(1.73791e-33,9.45667e-34)
(-2.32538e-17,-2.02744e-16)	 	(-2.32538e-17,2.02744e-16)
(1.34436e-16,8.4295e-17)	 	(1.34436e-16,-8.4295e-17)
(4.65076e-17,-1.16269e-17)	 	(4.65076e-17,1.16269e-17)
(-3.07394e-33,-1.16277e-33)	 	(-3.07394e-33,1.16277e-33)
(1.33709e-16,-3.60434e-16)	 	(1.33709e-16,3.60434e-16)
(0.189236,-0.0178208)	 	(0.189236,0.0178208)
(0.260352,-0.271743)	 	(0.260352,0.271743)
(1.55684e-33,-2.01614e-33)	 	(1.55684e-33,2.01614e-33)
(0.0199763,0.88047)	 	(0.0199763,-0.88047)
(-0.0437564,0.202412)	 	(-0.0437564,-0.202412)
(0.0552708,0.0260367)	 	(0.0552708,-0.0260367)
(2.92724e-33,-2.24882e-33)	 	(2.92724e-33,2.24882e-33)
(2.11116e-17,-1.80545e-17)	 	(2.11116e-17,1.80545e-17)
(1.34195e-17,8.80034e-18)	 	(1.34195e-17,-8.80034e-18)
(5.50253e-21,-1.26852e-20)	 	(5.50253e-21,1.26852e-20)
(2.92367e-33,1.81331e-33)	 	(2.92367e-33,-1.81331e-33)
(-9.15257e-74,5.94724e-72)	 	(-9.15257e-74,-5.94724e-72)
(-2.44641e-111,-3.42479e-111)	 	(-2.44641e-111,3.42479e-111)
(-3.98198e-193,-2.00621e-193)	 	(-3.98198e-193,2.00621e-193)
(2.42306e-33,1.13075e-33)	 	(2.42306e-33,-1.13075e-33)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)

 
(4.18824e-35,-1.2163e-35)	 	(4.18824e-35,1.2163e-35)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-3.6499e-35,-3.71901e-35)	 	(-3.6499e-35,3.71901e-35)
(-9.16348e-35,2.74904e-34)	 	(-9.16348e-35,-2.74904e-34)
(5.15446e-35,-3.3504e-34)	 	(5.15446e-35,3.3504e-34)
(2.00451e-34,8.59076e-34)	 	(2.00451e-34,-8.59076e-34)
(5.74641e-35,-1.68535e-35)	 	(5.74641e-35,1.68535e-35)
(-4.37413e-34,-3.72266e-34)	 	(-4.37413e-34,3.72266e-34)
(7.21624e-34,2.29087e-35)	 	(7.21624e-34,-2.29087e-35)
(7.78896e-34,-6.87261e-34)	 	(7.78896e-34,6.87261e-34)
(4.12146e-35,4.57129e-35)	 	(4.12146e-35,-4.57129e-35)
(3.66539e-34,3.43631e-33)	 	(3.66539e-34,-3.43631e-33)
(-6.41444e-34,-1.14544e-34)	 	(-6.41444e-34,1.14544e-34)
(-1.41014e-19,-1.34704e-19)	 	(-1.41014e-19,1.34704e-19)
(5.1843e-35,-7.45333e-36)	 	(5.1843e-35,7.45333e-36)
(-4.27106e-19,-2.69318e-19)	 	(-4.27106e-19,2.69318e-19)
(-1.08231e-19,5.87153e-19)	 	(-1.08231e-19,-5.87153e-19)
(-8.88633e-20,3.15136e-19)	 	(-8.88633e-20,-3.15136e-19)
(2.74122e-35,3.10318e-35)	 	(2.74122e-35,-3.10318e-35)
(2.64967e-19,3.02416e-19)	 	(2.64967e-19,-3.02416e-19)
(6.78486e-19,-1.40426e-18)	 	(6.78486e-19,1.40426e-18)
(3.74874e-19,-2.45573e-18)	 	(3.74874e-19,2.45573e-18)
(-3.30078e-35,1.94541e-36)	 	(-3.30078e-35,-1.94541e-36)
(-8.66642e-18,-9.0791e-18)	 	(-8.66642e-18,9.0791e-18)
(3.30149e-18,-3.21895e-17)	 	(3.30149e-18,3.21895e-17)
(-2.64119e-17,1.69201e-17)	 	(-2.64119e-17,-1.69201e-17)
(3.82225e-35,3.94419e-35)	 	(3.82225e-35,-3.94419e-35)
(9.0791e-17,9.90447e-18)	 	(9.0791e-17,-9.90447e-18)
(-0.0029887,-0.00107598)	 	(-0.0029887,0.00107598)
(-0.00217847,0.000778528)	 	(-0.00217847,-0.000778528)
(-3.78806e-35,1.94225e-35)	 	(-3.78806e-35,-1.94225e-35)
(0.00443728,-0.00394244)	 	(0.00443728,0.00394244)
(0.00266765,-0.0632241)	 	(0.00266765,0.0632241)
(-0.362896,0.929651)	 	(-0.362896,-0.929651)
(-6.02609e-35,1.31978e-35)	 	(-6.02609e-35,-1.31978e-35)
(2.84099e-14,-1.27952e-14)	 	(2.84099e-14,1.27952e-14)
(-1.98801e-15,-1.3003e-15)	 	(-1.98801e-15,1.3003e-15)
(1.98021e-16,-6.26847e-16)	 	(1.98021e-16,6.26847e-16)
(-3.13244e-35,-4.82122e-35)	 	(-3.13244e-35,4.82122e-35)
(4.51767e-68,2.40758e-67)	 	(4.51767e-68,-2.40758e-67)
(-1.2687e-106,-1.18107e-106)	 	(-1.2687e-106,1.18107e-106)
(-1.77182e-188,-4.82409e-189)	 	(-1.77182e-188,4.82409e-189)
(-2.86064e-35,-3.43296e-35)	 	(-2.86064e-35,3.43296e-35)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)

 
(-6.63058e-49,-1.45221e-49)	 	(-6.63058e-49,1.45221e-49)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(2.22387e-49,7.7991e-49)	 	(2.22387e-49,-7.7991e-49)
(-5.47382e-48,4.10537e-48)	 	(-5.47382e-48,-4.10537e-48)
(-4.70407e-48,-3.67772e-48)	 	(-4.70407e-48,3.67772e-48)
(1.36846e-48,1.53951e-47)	 	(1.36846e-48,-1.53951e-47)
(-9.10969e-49,-1.96987e-49)	 	(-9.10969e-49,1.96987e-49)
(-4.27642e-49,-2.82244e-48)	 	(-4.27642e-49,2.82244e-48)
(-1.36846e-48,-5.47382e-48)	 	(-1.36846e-48,5.47382e-48)
(-1.30003e-47,-5.47382e-48)	 	(-1.30003e-47,5.47382e-48)
(-2.23466e-49,-9.31503e-49)	 	(-2.23466e-49,9.31503e-49)
(1.09476e-47,2.18953e-47)	 	(1.09476e-47,-2.18953e-47)
(4.10537e-48,-2.73691e-48)	 	(4.10537e-48,2.73691e-48)
(9.25982e-34,2.89041e-33)	 	(9.25982e-34,-2.89041e-33)
(-7.64204e-49,-2.83693e-49)	 	(-7.64204e-49,2.83693e-49)
(3.83606e-33,6.85865e-33)	 	(3.83606e-33,-6.85865e-33)
(5.84672e-33,-7.22225e-33)	 	(5.84672e-33,7.22225e-33)
(3.55877e-33,-3.64744e-33)	 	(3.55877e-33,3.64744e-33)
(-1.4396e-49,-6.28132e-49)	 	(-1.4396e-49,6.28132e-49)
(-1.37322e-33,-6.1052e-33)	 	(-1.37322e-33,6.1052e-33)
(-1.97203e-32,1.41519e-32)	 	(-1.97203e-32,-1.41519e-32)
(-2.339e-32,3.07852e-32)	 	(-2.339e-32,-3.07852e-32)
(4.65734e-49,2.18904e-49)	 	(4.65734e-49,-2.18904e-49)
(6.16298e-33,-1.664e-31)	 	(6.16298e-33,1.664e-31)
(1.84889e-32,-2.71171e-31)	 	(1.84889e-32,2.71171e-31)
(-1.54074e-31,1.72563e-31)	 	(-1.54074e-31,-1.72563e-31)
(-2.29201e-49,-8.23514e-49)	 	(-2.29201e-49,8.23514e-49)
(8.62817e-31,-0)	 	(8.62817e-31,0)
(3.28571e-17,3.69391e-17)	 	(3.28571e-17,-3.69391e-17)
(3.50256e-17,-6.88155e-17)	 	(3.50256e-17,6.88155e-17)
(6.62342e-49,1.62092e-50)	 	(6.62342e-49,-1.62092e-50)
(2.67427e-18,-1.05236e-17)	 	(2.67427e-18,1.05236e-17)
(-2.49582e-17,-6.32269e-17)	 	(-2.49582e-17,6.32269e-17)
(-4.82048e-15,8.02364e-15)	 	(-4.82048e-15,-8.02364e-15)
(9.22015e-49,2.67767e-49)	 	(9.22015e-49,-2.67767e-49)
(0.298684,0.542635)	 	(0.298684,-0.542635)
(-0.290952,0.728059)	 	(-0.290952,-0.728059)
(0.0296912,-0.0270339)	 	(0.0296912,0.0270339)
(6.9664e-50,8.92111e-49)	 	(6.9664e-50,-8.92111e-49)
(-7.30345e-18,5.13086e-18)	 	(-7.30345e-18,-5.13086e-18)
(-1.46285e-22,-2.66569e-22)	 	(-1.46285e-22,2.66569e-22)
(-1.40845e-56,8.05617e-57)	 	(-1.40845e-56,-8.05617e-57)
(1.35759e-49,6.82101e-49)	 	(1.35759e-49,-6.82101e-49)
(3.27544e-165,-1.03881e-164)	 	(3.27544e-165,1.03881e-164)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)

 
(8.90714e-49,3.34321e-49)	 	(8.90714e-49,-3.34321e-49)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-1.52219e-49,-1.12648e-48)	 	(-1.52219e-49,1.12648e-48)
(1.73792e-48,-1.04275e-48)	 	(1.73792e-48,1.04275e-48)
(3.86687e-48,3.64963e-48)	 	(3.86687e-48,-3.64963e-48)
(3.21515e-48,-4.51859e-48)	 	(3.21515e-48,4.51859e-48)
(1.22425e-48,4.55811e-49)	 	(1.22425e-48,-4.55811e-49)
(-2.36792e-48,-1.30344e-48)	 	(-2.36792e-48,1.30344e-48)
(5.08342e-48,5.56135e-48)	 	(5.08342e-48,-5.56135e-48)
(1.6293e-47,4.86618e-48)	 	(1.6293e-47,-4.86618e-48)
(1.2334e-49,1.33699e-48)	 	(1.2334e-49,-1.33699e-48)
(-5.56135e-48,-1.39034e-48)	 	(-5.56135e-48,1.39034e-48)
(-4.86618e-48,1.39034e-48)	 	(-4.86618e-48,-1.39034e-48)
(-7.05355e-34,-4.19522e-33)	 	(-7.05355e-34,4.19522e-33)
(1.00328e-48,5.46683e-49)	 	(1.00328e-48,-5.46683e-49)
(-3.94713e-33,-1.02832e-32)	 	(-3.94713e-33,1.02832e-32)
(-9.55798e-33,8.84733e-33)	 	(-9.55798e-33,-8.84733e-33)
(-5.66773e-33,4.34671e-33)	 	(-5.66773e-33,-4.34671e-33)
(7.38379e-50,9.00212e-49)	 	(7.38379e-50,-9.00212e-49)
(6.81582e-34,8.74449e-33)	 	(6.81582e-34,-8.74449e-33)
(3.01924e-32,-1.56803e-32)	 	(3.01924e-32,1.56803e-32)
(3.86161e-32,-3.80191e-32)	 	(3.86161e-32,3.80191e-32)
(-6.02215e-49,-3.96997e-49)	 	(-6.02215e-49,3.96997e-49)
(-5.18532e-32,5.63537e-32)	 	(-5.18532e-32,-5.63537e-32)
(-3.13076e-33,1.28165e-32)	 	(-3.13076e-33,-1.28165e-32)
(-1.80019e-32,6.96594e-32)	 	(-1.80019e-32,-6.96594e-32)
(1.52935e-49,1.18833e-48)	 	(1.52935e-49,-1.18833e-48)
(-9.23574e-32,1.54973e-31)	 	(-9.23574e-32,-1.54973e-31)
(-3.81783e-17,-5.78272e-17)	 	(-3.81783e-17,5.78272e-17)
(-4.00794e-17,5.26439e-17)	 	(-4.00794e-17,-5.26439e-17)
(-9.15573e-49,-1.55209e-49)	 	(-9.15573e-49,1.55209e-49)
(2.84073e-17,4.04079e-17)	 	(2.84073e-17,-4.04079e-17)
(-3.12833e-17,4.99356e-17)	 	(-3.12833e-17,-4.99356e-17)
(8.47193e-16,-9.75506e-16)	 	(8.47193e-16,9.75506e-16)
(-1.22539e-48,-5.56213e-49)	 	(-1.22539e-48,5.56213e-49)
(-0.0641653,-0.119075)	 	(-0.0641653,0.119075)
(0.335332,-0.930243)	 	(0.335332,0.930243)
(-0.0571024,0.0253648)	 	(-0.0571024,-0.0253648)
(8.21257e-50,-1.25152e-48)	 	(8.21257e-50,1.25152e-48)
(3.48671e-17,-4.71361e-17)	 	(3.48671e-17,4.71361e-17)
(1.01912e-20,4.58221e-21)	 	(1.01912e-20,-4.58221e-21)
(2.3372e-55,-5.51553e-55)	 	(2.3372e-55,5.51553e-55)
(-5.16458e-50,-9.73436e-49)	 	(-5.16458e-50,9.73436e-49)
(1.35988e-163,3.78431e-163)	 	(1.35988e-163,-3.78431e-163)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)

 
(3.17992e-50,-1.05528e-51)	 	(3.17992e-50,1.05528e-51)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-1.91046e-50,-3.28651e-50)	 	(-1.91046e-50,3.28651e-50)
(-3.41148e-49,-8.5287e-50)	 	(-3.41148e-49,8.5287e-50)
(2.63857e-49,-2.57194e-49)	 	(2.63857e-49,2.57194e-49)
(-1.02344e-48,5.33044e-49)	 	(-1.02344e-48,-5.33044e-49)
(4.36594e-50,-1.5648e-51)	 	(4.36594e-50,1.5648e-51)
(2.13217e-50,-3.87789e-49)	 	(2.13217e-50,3.87789e-49)
(8.5287e-50,2.55861e-49)	 	(8.5287e-50,-2.55861e-49)
(7.67583e-49,-4.26435e-49)	 	(7.67583e-49,4.26435e-49)
(2.09032e-50,3.97395e-50)	 	(2.09032e-50,-3.97395e-50)
(-1.87631e-48,8.5287e-49)	 	(-1.87631e-48,-8.5287e-49)
(1.2793e-49,6.82296e-49)	 	(1.2793e-49,-6.82296e-49)
(-7.54278e-35,-1.20626e-34)	 	(-7.54278e-35,1.20626e-34)
(3.79925e-50,4.0682e-51)	 	(3.79925e-50,-4.0682e-51)
(-2.53434e-34,-2.67318e-34)	 	(-2.53434e-34,2.67318e-34)
(-1.82263e-34,3.95591e-34)	 	(-1.82263e-34,-3.95591e-34)
(-1.1958e-34,2.06779e-34)	 	(-1.1958e-34,-2.06779e-34)
(1.37898e-50,2.68749e-50)	 	(1.37898e-50,-2.68749e-50)
(1.3285e-34,2.61514e-34)	 	(1.3285e-34,-2.61514e-34)
(7.32569e-34,-8.70534e-34)	 	(7.32569e-34,8.70534e-34)
(7.07309e-34,-1.66854e-33)	 	(7.07309e-34,1.66854e-33)
(-2.36851e-50,-4.56964e-51)	 	(-2.36851e-50,4.56964e-51)
(1.30593e-32,2.30459e-33)	 	(1.30593e-32,-2.30459e-33)
(3.18802e-32,7.39389e-33)	 	(3.18802e-32,-7.39389e-33)
(-2.22777e-32,-3.1112e-32)	 	(-2.22777e-32,3.1112e-32)
(1.99174e-50,3.47674e-50)	 	(1.99174e-50,-3.47674e-50)
(-5.14692e-32,1.1062e-31)	 	(-5.14692e-32,-1.1062e-31)
(-1.91905e-18,-1.29894e-18)	 	(-1.91905e-18,1.29894e-18)
(-3.70458e-18,-9.15575e-19)	 	(-3.70458e-18,9.15575e-19)
(-3.02777e-50,6.90808e-51)	 	(-3.02777e-50,-6.90808e-51)
(3.34637e-18,2.30876e-18)	 	(3.34637e-18,-2.30876e-18)
(-1.60796e-17,-1.29321e-17)	 	(-1.60796e-17,1.29321e-17)
(-9.46627e-16,-6.11553e-16)	 	(-9.46627e-16,6.11553e-16)
(-4.49781e-50,-1.52329e-51)	 	(-4.49781e-50,1.52329e-51)
(-1.48419e-15,-2.00141e-15)	 	(-1.48419e-15,2.00141e-15)
(4.68644e-14,7.36906e-15)	 	(4.68644e-14,-7.36906e-15)
(-0.763477,-0.645619)	 	(-0.763477,0.645619)
(-1.34612e-50,-3.97251e-50)	 	(-1.34612e-50,3.97251e-50)
(-0.0114171,0.0122014)	 	(-0.0114171,-0.0122014)
(6.41448e-05,0.000124112)	 	(6.41448e-05,-0.000124112)
(2.87509e-21,6.26589e-22)	 	(2.87509e-21,-6.26589e-22)
(-1.40401e-50,-2.94214e-50)	 	(-1.40401e-50,2.94214e-50)
(-3.1787e-62,3.03408e-62)	 	(-3.1787e-62,-3.03408e-62)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)

 
(2.07856e-54,3.59866e-54)	 	(2.07856e-54,-3.59866e-54)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(2.61068e-54,-4.22362e-54)	 	(2.61068e-54,4.22362e-54)
(-5.41089e-52,-1.24867e-52)	 	(-5.41089e-52,1.24867e-52)
(1.40475e-52,1.44377e-52)	 	(1.40475e-52,-1.44377e-52)
(-1.39434e-51,4.6825e-53)	 	(-1.39434e-51,-4.6825e-53)
